,Unnamed: 0,callsign,typecode,origin,destination,firstseen,latitude_1,longitude_1,latitude_2,longitude_2,type,Departure Country,Arrival Country,Is International,date
14643,45793566,GEC8231,MD11,KLAX,EDDF,2019-07-11,33.93611584679555,-118.4163665771484,50.039465952727745,8.542519646721917,cargo,['US'],['DE'],0,2019-07-11
14645,45799981,GEC8361,MD11,VABB,EDDF,2019-07-11,19.08879089355469,72.87241254534041,50.040606482554296,8.544839395059121,cargo,['IN'],['DE'],0,2019-07-11
14646,45803117,GEC8421,MD11,UAAA,EDDF,2019-07-11,43.35358700509799,77.04241071428571,50.03985000868975,8.549534565693621,cargo,['KZ'],['DE'],0,2019-07-11
14647,45804291,GEC8273,B77L,SAEZ,EDDF,2019-07-11,-34.82493772345077,-58.52045059204102,50.03585815429688,8.568902266652959,cargo,['AR'],['DE'],0,2019-07-11
14649,45809342,GEC8325,MD11,KLAX,EDDF,2019-07-11,33.93616239903336,-118.4171676635742,50.02968978881836,8.532853377492803,cargo,['US'],['DE'],0,2019-07-11
14650,45810618,GEC8189,MD11,KORD,EDDF,2019-07-11,41.9685648255429,-87.9554571107376,50.03445053100586,8.56308384945518,cargo,['US'],['DE'],0,2019-07-11
14651,45812064,GEC8161,MD11,KJFK,EDDF,2019-07-11,40.64573643571239,-73.81139581853694,50.03752899169922,8.532257080078125,cargo,['US'],['DE'],0,2019-07-11
14653,45814996,GEC8296,MD11,EDDF,FAOR,2019-07-11,50.03737110202596,8.527766047297298,-26.15798174324686,28.25018075796273,cargo,['DE'],['ZA'],0,2019-07-11
14658,45840206,GEC8200,MD11,EDDF,K06C,2019-07-11,50.0361213684082,8.526926542583265,41.96511840820312,-88.09318542480469,cargo,['DE'],['US'],0,2019-07-11
14659,45845777,GEC8340,MD11,EDDF,LLBG,2019-07-11,50.04081344604492,8.546261034513774,32.02212058891684,34.921277104591844,cargo,['DE'],['IL'],0,2019-07-11
14660,45852062,GEC8360,MD11,EDDF,VABB,2019-07-11,50.03889083862305,8.542863946211964,19.088838221663128,72.87755792791194,cargo,['DE'],['IN'],0,2019-07-11
14662,45857679,GEC8385,B77L,RKSI,EDDF,2019-07-11,37.48847056243379,126.43048493758492,50.03962888556011,8.547752998970651,cargo,['KR'],['DE'],0,2019-07-11
14663,45863081,GEC8160,MD11,EDDF,KJFK,2019-07-11,50.04054829225701,8.547604535077069,40.67352812168961,-73.73268127441406,cargo,['DE'],['US'],0,2019-07-11
14664,45864524,GEC8456,MD11,EDDF,VOBL,2019-07-11,50.0373827400854,8.532331312024915,13.20673021219544,77.73598118832237,cargo,['DE'],['IN'],0,2019-07-11
14665,45869701,GEC8297,MD11,FAOR,EDDF,2019-07-11,-26.11962890625,28.24268844892394,50.040047855700465,8.546787983662371,cargo,['ZA'],['DE'],0,2019-07-11
14667,45872663,GEC8341,MD11,LLBG,LTBW,2019-07-11,32.00033569335938,34.79331665039063,41.14274597167969,28.709716796875,cargo,['IL'],['TR'],0,2019-07-11
14671,45887870,GEC8200,MD11,KORD,KDFW,2019-07-12,41.96818542480469,-87.87614302201706,32.856988421941196,-97.05490423708544,cargo,['US'],['US'],1,2019-07-12
14673,45894448,GEC8390,MD11,EDDF,RKSI,2019-07-12,50.03732299804688,8.527775814658716,37.31748419292902,126.5878760296365,cargo,['DE'],['KR'],0,2019-07-12
14674,45894512,GEC8361,MD11,VABB,EDDF,2019-07-12,19.08869934082031,72.86740984235492,50.03732454978813,8.543781589817357,cargo,['IN'],['DE'],0,2019-07-12
14676,45902611,GEC8161,MD11,KJFK,EDDF,2019-07-12,40.61561713784428,-73.79017223011364,50.03504349013506,8.565475876266891,cargo,['US'],['DE'],0,2019-07-12
14677,45902783,GEC8201,MD11,KDFW,EDDF,2019-07-12,32.91671494306144,-97.05456792091834,50.02946885965638,8.530865231075802,cargo,['US'],['DE'],0,2019-07-12
14678,45903127,GEC8420,MD11,EDDF,UAAA,2019-07-12,50.03887241169558,8.54469093116554,43.35565857968089,77.04654693603516,cargo,['DE'],['KZ'],0,2019-07-12
14679,45904196,GEC8456,MD11,VOBL,VHHH,2019-07-12,13.20705607786017,77.6911685341283,22.3250101380429,113.94170125325519,cargo,['IN'],['HK'],0,2019-07-12
14680,45907957,GEC8230,MD11,EDDF,KSEA,2019-07-12,50.03645324707031,8.532239010459497,47.41264343261719,-122.3081817626953,cargo,['DE'],['US'],0,2019-07-12
14682,45913325,GECHB,F900,EFHK,ULLP,2019-07-12,60.31722246590307,24.949460710797982,59.80645751953125,30.69259643554688,cargo,['FI'],['RU'],0,2019-07-12
14685,45928571,GECHB,F900,ULLI,UUWW,2019-07-12,59.82009111824682,30.1764126481681,55.49624633789062,37.18830455433238,cargo,['RU'],['RU'],1,2019-07-12
14687,45933567,GEC8457,MD11,VHHH,EDDF,2019-07-12,22.29461152674788,113.89287312825519,50.037510758739394,8.527673257363809,cargo,['HK'],['DE'],0,2019-07-12
14690,45949393,GEC8370,MD11,EDDF,VABB,2019-07-12,50.03742599487305,8.539846319901315,19.0887451171875,72.86848885672433,cargo,['DE'],['IN'],0,2019-07-12
14691,45950813,GEC8390,MD11,RKSI,RJBB,2019-07-12,37.47944641113281,126.4385531811004,34.43445755263506,135.2149772644043,cargo,['KR'],['JP'],0,2019-07-12
14692,45951517,GEC8387,B77L,RKSI,EDDF,2019-07-12,37.49126369670286,126.42839514690901,50.03000421039128,8.534149994721284,cargo,['KR'],['DE'],0,2019-07-12
14694,45955526,CGECT,PC12,CYTZ,CYHM,2019-07-12,43.62831115722656,-79.39985408339385,43.17152120299258,-79.9127197265625,cargo,['CA'],['CA'],1,2019-07-12
14695,45957662,GEC8160,MD11,EDDF,KJFK,2019-07-12,50.04032716912738,8.543651683910474,40.57260131835938,-73.8116455078125,cargo,['DE'],['US'],0,2019-07-12
14696,45961401,GEC8450,MD11,EDDF,VHHH,2019-07-12,50.04065322875977,8.548031857139183,22.32252502441406,113.93396550958806,cargo,['DE'],['HK'],0,2019-07-12
14697,45964613,GEC8230,MD11,KSEA,KLAX,2019-07-12,47.45059204101562,-122.3079071044922,33.937911987304695,-118.3770689672353,cargo,['US'],['US'],1,2019-07-12
14698,45965336,CGECT,PC12,CYHM,CYHM,2019-07-12,43.17988586425781,-79.95504689771076,43.171847068657314,-79.91428920200893,cargo,['CA'],['CA'],1,2019-07-12
14701,45970933,CGECT,PC12,CYHM,CYTZ,2019-07-12,43.17366027832031,-79.92374863735459,43.63275146484375,-79.38203323719114,cargo,['CA'],['CA'],1,2019-07-12
14702,45972326,GEC8391,MD11,RJBB,EDDF,2019-07-12,34.44409386586334,135.2292251586914,50.0341939117949,8.561968416781037,cargo,['JP'],['DE'],0,2019-07-12
14705,45982868,GEC8231,MD11,KLAX,EDDF,2019-07-13,33.933648578191196,-118.41733932495121,50.037196531134136,8.545655946473818,cargo,['US'],['DE'],0,2019-07-13
14707,45991395,GEC8264,,EDDF,SBKP,2019-07-13,50.04028061688956,8.543410430083402,-23.00701904296875,-47.13504305752838,cargo,['DE'],['BR'],0,2019-07-13
14709,45994170,GEC8296,MD11,EDDF,FAOR,2019-07-13,50.04059484449483,8.546008548221073,-26.13000384831832,28.23945852426382,cargo,['DE'],['ZA'],0,2019-07-13
14710,45995006,GEC8421,MD11,UAAA,EDDF,2019-07-13,43.360057766154654,77.05542428152901,50.03557205200195,8.535130149439762,cargo,['KZ'],['DE'],0,2019-07-13
14712,46002025,GEC8161,MD11,KJFK,EDDF,2019-07-13,40.654767569849035,-73.75983498313212,50.03956604003906,8.547543977436266,cargo,['US'],['DE'],0,2019-07-13
14717,46005865,GEC8411,B77L,EDDF,EDDF,2019-07-13,50.00431823730469,8.526185688219572,50.036777560993784,8.512177338471284,cargo,['DE'],['DE'],1,2019-07-13
14719,46017032,GEC8225,B77L,KDFW,EDDF,2019-07-13,32.91224592823093,-97.05468002630735,50.04086251986229,8.569187473606418,cargo,['US'],['DE'],0,2019-07-13
14720,46019790,GEC8464,MD11,EDDF,VOBL,2019-07-13,50.03594970703125,8.525535181949012,13.20668365995763,77.73993241159539,cargo,['DE'],['IN'],0,2019-07-13
14723,46027394,GEC8343,MD11,LLBG,EDDF,2019-07-13,32.01146012645657,34.85250044842156,50.03711506471795,8.535133568016258,cargo,['IL'],['DE'],0,2019-07-13
14724,46030004,GEC8451,MD11,VHHH,EDDF,2019-07-13,22.30233764648438,113.91708651455973,50.03654479980469,8.531254948796455,cargo,['HK'],['DE'],0,2019-07-13
14725,46031755,GEC8230,MD11,EDDF,KLAX,2019-07-13,50.038895687814474,8.541591747387036,33.93681413036282,-118.3880996704102,cargo,['DE'],['US'],0,2019-07-13
14726,46034596,GEC8174,MD11,EDDF,KATL,2019-07-13,50.03947759078721,8.543354756123312,33.631759643554695,-84.30975466358416,cargo,['DE'],['US'],0,2019-07-13
14727,46043690,GEC8297,MD11,FAOR,EDDF,2019-07-13,-26.1199951171875,28.24257483849159,50.04055993031647,8.547660209037161,cargo,['ZA'],['DE'],0,2019-07-13
14728,46045081,GEC8264,,SBKP,SAEZ,2019-07-13,-23.007931466829966,-47.13373819986975,-34.813064575195305,-58.5868368343431,cargo,['BR'],['AR'],0,2019-07-13
14729,46045493,GEC8385,B77L,RKSI,EDDF,2019-07-13,37.490099890757406,126.428574271824,50.03645169532905,8.501914771827492,cargo,['KR'],['DE'],0,2019-07-13
14730,46052392,GEC8160,MD11,EDDF,KJFK,2019-07-13,50.04084777832031,8.561005843313117,40.68878173828125,-73.72088623046875,cargo,['DE'],['US'],0,2019-07-13
14731,46056348,GEC8346,MD11,EDDF,LTBW,2019-07-13,50.03892517089844,8.544869673879521,41.12873840332031,28.71044921875,cargo,['DE'],['TR'],0,2019-07-13
14734,46068167,GEC8464,MD11,VOBL,VHHH,2019-07-13,13.20726013183594,77.68527326912717,22.324963585805076,113.94119262695308,cargo,['IN'],['HK'],0,2019-07-13
14735,46074175,GEC8265,,SAEZ,EDDF,2019-07-14,-34.82531014135327,-58.518104553222656,50.0401611328125,8.543008503160978,cargo,['AR'],['DE'],0,2019-07-14
14738,46081443,GEC8175,MD11,KATL,EDDF,2019-07-14,33.62691588320975,-84.48503494262695,50.03300682973053,8.528526924751901,cargo,['US'],['DE'],0,2019-07-14
14739,46083287,GEC8296,MD11,EDDF,FAOR,2019-07-14,50.04046682584085,8.546472497888514,-26.15766906738281,28.250306327387968,cargo,['DE'],['ZA'],0,2019-07-14
14740,46083486,GEC8429,MD11,UAAA,EDDF,2019-07-14,43.350933527542374,77.03233991350446,50.03969192504883,8.544020401804072,cargo,['KZ'],['DE'],0,2019-07-14
14741,46084148,GEC8233,MD11,KLAX,EDDF,2019-07-14,33.93844345868644,-118.3937644958496,50.038856506347656,8.544634768837376,cargo,['US'],['DE'],0,2019-07-14
14743,46092061,GEC8465,MD11,VHHH,EDDF,2019-07-14,22.29766845703125,113.9026544744318,50.04223251342773,8.581966600920024,cargo,['HK'],['DE'],0,2019-07-14
14744,46092169,GEC8452,MD11,EDDF,OERK,2019-07-14,50.03442667298398,8.527673257363809,24.87071228027344,46.738230387369796,cargo,['DE'],['SA'],0,2019-07-14
14749,46124356,GEC8452,MD11,OERK,OMSJ,2019-07-14,24.97842407226562,46.70094807942709,25.33204650878906,55.51249186197917,cargo,['SA'],['AE'],0,2019-07-14
14750,46130505,GEC8360,MD11,EDDF,VABB,2019-07-14,50.0338331319518,8.539661716770482,19.08857345581055,72.85780906677245,cargo,['DE'],['IN'],0,2019-07-14
14751,46133001,GEC8297,MD11,FAOR,EDDF,2019-07-14,-26.11985546047407,28.24257483849159,50.04222417281846,8.581955368454391,cargo,['ZA'],['DE'],0,2019-07-14
14752,46134426,GEC8387,,RKSI,EDDF,2019-07-14,37.49233439817267,126.4320970618207,50.04042027360302,8.549256195893161,cargo,['KR'],['DE'],0,2019-07-14
14753,46141836,CGECT,PC12,CYTZ,CYTZ,2019-07-14,43.6285400390625,-79.3987682253815,43.6329935364804,-79.38105991908482,cargo,['CA'],['CA'],1,2019-07-14
14757,46154872,GEC8161,MD11,KJFK,EDDF,2019-07-14,40.5714111328125,-73.816650390625,50.04147720336914,8.581442581979854,cargo,['US'],['DE'],0,2019-07-14
14759,46162208,GEC8263,B77L,SBKP,EDDF,2019-07-14,-23.0050048828125,-47.13783957741475,50.035113318491796,8.517911756360853,cargo,['BR'],['DE'],0,2019-07-14
14760,46171168,GEC8452,MD11,OMSJ,VHHH,2019-07-15,25.33025967872749,55.51339779260024,22.32334899902344,113.93656227805401,cargo,['AE'],['HK'],0,2019-07-15
14761,46172976,GEC8361,MD11,VABB,EDDF,2019-07-15,19.08879089355469,72.87167685372489,50.04158020019531,8.58149679083573,cargo,['IN'],['DE'],0,2019-07-15
14762,46173184,GEC8268,B77L,EDDF,SBKP,2019-07-15,50.040827605683916,8.546435381915119,-23.00688171386719,-47.13529274680394,cargo,['DE'],['BR'],0,2019-07-15
14765,46184078,GEC8405,,EDDF,EDDF,2019-07-15,50.04039699748411,8.567108979096284,50.039256467657566,8.50623878272804,cargo,['DE'],['DE'],1,2019-07-15
14767,46206831,GEC8454,MD11,EDDF,OEDF,2019-07-15,50.03304290771485,8.536413092362253,26.45155334472656,49.792837466833724,cargo,['DE'],['SA'],0,2019-07-15
14768,46207326,GEC8453,MD11,VHHH,EDDF,2019-07-15,22.30279541015625,113.91858465021306,50.03659135204251,8.529918773754224,cargo,['HK'],['DE'],0,2019-07-15
14771,46226119,GEC8370,MD11,EDDF,VABB,2019-07-15,50.03842163085938,8.558855558696546,19.088593822414587,72.85801974209872,cargo,['DE'],['IN'],0,2019-07-15
14772,46229365,GEC8269,B77L,SBKP,GOBD,2019-07-15,-23.00665283203125,-47.135542436079504,14.65683242021981,-17.07270572060031,cargo,['BR'],['SN'],0,2019-07-15
14773,46230239,GEC8385,B77L,RKSI,EDDF,2019-07-15,37.48786926269531,126.4307225004156,50.03822708129883,8.508332905016447,cargo,['KR'],['DE'],0,2019-07-15
14774,46236912,GEC8188,MD11,EDDF,KORD,2019-07-15,50.03607927742651,8.52680103198902,41.96577169127383,-87.8159562931504,cargo,['DE'],['US'],0,2019-07-15
14775,46242492,GEC8454,MD11,OEDF,OMSJ,2019-07-15,26.48460388183594,49.78262847324587,25.33425521850586,55.50984700520834,cargo,['SA'],['AE'],0,2019-07-15
14777,46266404,GEC8454,MD11,OMSJ,VHHH,2019-07-16,25.33044588767876,55.51360508181014,22.32454461566472,113.94027709960942,cargo,['AE'],['HK'],0,2019-07-16
14778,46268250,GEC8269,B77L,GOBD,EDDF,2019-07-16,14.673079151218221,-17.072850277549318,50.03922155347922,8.506127434807855,cargo,['SN'],['DE'],0,2019-07-16
14780,46278223,GEC8189,MD11,KORD,EDDF,2019-07-16,41.97377014160156,-87.95847806063568,50.03544616699219,8.567221792120684,cargo,['US'],['DE'],0,2019-07-16
14784,46288040,GEC8164,MD11,EDDF,KORD,2019-07-16,50.03966903686523,8.549748470908716,41.96585083007812,-87.80310890891334,cargo,['DE'],['US'],0,2019-07-16
14785,46294564,GEC8225,B77L,KDFW,EDDF,2019-07-16,32.876680018538124,-97.05019581074616,50.040583206435386,8.547752998970651,cargo,['US'],['DE'],0,2019-07-16
14787,46305170,GEC8455,MD11,VHHH,EDDF,2019-07-16,22.303642660884535,113.9211018880208,50.04273624743446,8.568055436417863,cargo,['HK'],['DE'],0,2019-07-16
14788,46306015,GECHB,F900,UUWW,ULLI,2019-07-16,55.60804464049258,37.3344612121582,59.82746887207031,30.03085327148438,cargo,['RU'],['RU'],1,2019-07-16
14789,46308487,GEC8170,,EDDF,4GE2,2019-07-16,50.04153442382812,8.563933121530633,33.63171076370498,-84.26708221435547,cargo,['DE'],['US'],0,2019-07-16
14790,46312814,GEC8340,MD11,EDDF,LLBG,2019-07-16,50.03911972045898,8.545718945954974,32.04130011089777,34.814216458067605,cargo,['DE'],['IL'],0,2019-07-16
14791,46334585,GEC8472,MD11,EDDF,VABB,2019-07-16,50.03965216167902,8.543855821764147,19.090312957763672,72.85924366542271,cargo,['DE'],['IN'],0,2019-07-16
14797,46358738,GEC8171,,89GE,KJFK,2019-07-17,33.59339827198093,-84.56771850585938,40.68013853945975,-73.72750022194602,cargo,['US'],['US'],1,2019-07-17
14798,46361238,GEC8165,MD11,KIAH,EDDF,2019-07-17,29.92736299159163,-95.387255859375,50.035011291503906,8.529926099275286,cargo,['US'],['DE'],0,2019-07-17
14799,46365290,GEC8390,MD11,EDDF,RKSI,2019-07-17,50.03630447387695,8.531570434570312,37.317577297404654,126.58727894658631,cargo,['DE'],['KR'],0,2019-07-17
14801,46373213,GEC8472,MD11,VABB,VHHH,2019-07-17,19.0887451171875,72.87054879324776,22.32151794433594,113.9308194247159,cargo,['IN'],['HK'],0,2019-07-17
14802,46373350,GEC8420,MD11,EDDF,UAAA,2019-07-17,50.03318140062235,8.536970808699325,43.3418558411679,77.01867239815849,cargo,['DE'],['KZ'],0,2019-07-17
14803,46374732,GEC8171,,KJFK,EDDF,2019-07-17,40.64584350585938,-73.85113525390625,50.04348108323953,8.54736328125,cargo,['US'],['DE'],0,2019-07-17
14804,46376013,GEC8405,B77L,EDDF,EDDF,2019-07-17,50.04118838552701,8.570449416701859,50.04121166164592,8.547400397223395,cargo,['DE'],['DE'],1,2019-07-17
14805,46377028,GEC8272,B77L,EDDF,SBKP,2019-07-17,50.03506676625397,8.530085795634504,-23.00634869074418,-47.13602701822913,cargo,['DE'],['BR'],0,2019-07-17
14806,46378950,GEC8230,MD11,EDDF,KSEA,2019-07-17,50.03645324707031,8.550615812602796,47.46478271484375,-122.30776977539058,cargo,['DE'],['US'],0,2019-07-17
14807,46383125,GEC8174,,EDDF,4GE2,2019-07-17,50.03924560546875,8.562324925472861,33.631668090820305,-84.27466567681763,cargo,['DE'],['US'],0,2019-07-17
14808,46390177,GEC8401,B77L,EDDF,EDDF,2019-07-17,50.03546246027542,8.546620961782095,50.039046982587394,8.505347999366554,cargo,['DE'],['DE'],1,2019-07-17
14809,46391504,GECHB,F900,ULLI,UUWW,2019-07-17,59.79258728027344,30.35797119140625,55.62135858050847,37.39480018615723,cargo,['RU'],['RU'],1,2019-07-17
14812,46405440,GEC8473,MD11,VHHH,EDDF,2019-07-17,22.30339050292969,113.92028253728694,50.04031553106793,8.543651683910474,cargo,['HK'],['DE'],0,2019-07-17
14813,46406486,GEC8372,MD11,EDDF,VOMM,2019-07-17,50.03937149047852,8.546658566123558,13.01518249511719,80.23533262055496,cargo,['DE'],['IN'],0,2019-07-17
14815,46415139,GEC8360,MD11,EDDF,VABB,2019-07-17,50.03921127319336,8.546098407946134,19.08935029627913,72.9111161665483,cargo,['DE'],['IN'],0,2019-07-17
14816,46420000,GEC8390,MD11,RKSI,RJBB,2019-07-17,37.47789001464844,126.43966350149599,34.433029174804695,135.2128881337691,cargo,['KR'],['JP'],0,2019-07-17
14817,46427342,GEC8188,MD11,EDDF,K06C,2019-07-17,50.03645324707031,8.53222094084087,41.96539927337129,-88.0184368754542,cargo,['DE'],['US'],0,2019-07-17
14818,46430794,GEC8160,MD11,EDDF,KJFK,2019-07-17,50.032820620779255,8.535393379830026,40.571858034295545,-73.82462935014206,cargo,['DE'],['US'],0,2019-07-17
14819,46433082,GEC8230,MD11,KSEA,KHHR,2019-07-17,47.44578552246094,-122.3079071044922,33.94160901085805,-118.3404922485352,cargo,['US'],['US'],1,2019-07-17
14821,46436366,GEC8391,MD11,RJBB,EDDF,2019-07-17,34.44805080607786,135.2351188659668,50.03681945800781,8.533756858424137,cargo,['JP'],['DE'],0,2019-07-17
14823,46438395,GEC8175,,KATL,EDDF,2019-07-17,33.62049167439089,-84.50523376464844,50.04445868023371,8.545266228753167,cargo,['US'],['DE'],0,2019-07-17
14825,46445112,GEC8387,B77L,RKSI,EDDF,2019-07-17,37.48451362221928,126.3986007027004,50.04182847879701,8.548439644478464,cargo,['KR'],['DE'],0,2019-07-17
14826,46452132,GEC8231,MD11,KLAX,EDDF,2019-07-18,33.935929637844275,-118.4174537658691,50.03640747070312,8.571142899362664,cargo,['US'],['DE'],0,2019-07-18
14828,46453533,GEC8373,MD11,VOMM,EDDF,2019-07-18,12.98789978027344,80.16316380994074,50.03744888305664,8.543677079050164,cargo,['IN'],['DE'],0,2019-07-18
14829,46456055,GEC8361,MD11,VAJJ,EDDF,2019-07-18,19.08837890625,72.84136635916573,50.03701400756836,8.529673124614515,cargo,['IN'],['DE'],0,2019-07-18
14830,46461655,GEC8421,MD11,UAAA,EDDF,2019-07-18,43.36221313476562,77.05516726471656,50.039817810058594,8.542303788034541,cargo,['KZ'],['DE'],0,2019-07-18
14831,46464984,GEC8273,B77L,SAEZ,EDDF,2019-07-18,-34.824234008789055,-58.52467439612565,50.03429865432998,8.562395250475085,cargo,['AR'],['DE'],0,2019-07-18
14832,46468418,GEC8296,MD11,EDDF,FAOR,2019-07-18,50.04031553106793,8.543540335990286,-26.12461853027344,28.241081957547173,cargo,['DE'],['ZA'],0,2019-07-18
14833,46470551,GEC8189,MD11,KORD,EDDF,2019-07-18,41.9661906614142,-87.86130683366638,50.04066467285156,8.545104578921668,cargo,['US'],['DE'],0,2019-07-18
14834,46471599,GEC8161,MD11,KJFK,EDDF,2019-07-18,40.5823974609375,-73.7664794921875,50.036370228912865,8.526949495882597,cargo,['US'],['DE'],0,2019-07-18
14835,46474802,GEC8431,,EDDF,EDDF,2019-07-18,50.03368183717889,8.539030745222762,50.038220680366116,8.503622106603672,cargo,['DE'],['DE'],1,2019-07-18
14837,46486240,GEC8401,B77L,EDDF,EDDF,2019-07-18,50.00604144597457,8.526132944467905,50.044074624271715,8.546509613861911,cargo,['DE'],['DE'],1,2019-07-18
14841,46509193,GEC8360,MD11,EDDF,VABB,2019-07-18,50.03616714477539,8.531082554867393,19.088838221663128,72.87800736860795,cargo,['DE'],['IN'],0,2019-07-18
14843,46515326,GEC8385,,RKSI,EDDF,2019-07-18,37.49270681607521,126.42654418945308,50.03973770141602,8.542357996890418,cargo,['KR'],['DE'],0,2019-07-18
14844,46519179,GEC8160,MD11,EDDF,KJFK,2019-07-18,50.04030389300847,8.543391872096707,40.4445842161017,-73.84479175914419,cargo,['DE'],['US'],0,2019-07-18
14845,46522511,GEC8456,MD11,EDDF,VOBL,2019-07-18,50.04084777832031,8.546134547183387,13.20675659179688,77.73385935816272,cargo,['DE'],['IN'],0,2019-07-18
14846,46525113,GEC8297,MD11,FAOR,EDDF,2019-07-18,-26.1184123411017,28.242997389573322,50.03987503051758,8.542285718415911,cargo,['ZA'],['DE'],0,2019-07-18
14850,46548135,GEC8200,MD11,KORD,KDFW,2019-07-19,41.95953369140625,-87.97960148301235,32.92974956965043,-97.05445581552931,cargo,['US'],['US'],1,2019-07-19
14851,46554969,GEC8390,MD11,EDDF,RKSI,2019-07-19,50.03909683227539,8.542737458881579,37.52691650390625,126.4019126080452,cargo,['DE'],['KR'],0,2019-07-19
14853,46555716,GEC8361,MD11,VAJJ,EDDF,2019-07-19,19.08842468261719,72.84882136753627,50.037574768066406,8.576184322959497,cargo,['IN'],['DE'],0,2019-07-19
14854,46563513,GEC8161,MD11,KJFK,EDDF,2019-07-19,40.65998142048464,-73.75559026544744,50.03839525125795,8.579654178103885,cargo,['US'],['DE'],0,2019-07-19
